STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT08
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/8/2018,,,,,,,,66,91,45,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/9/2018,,,,,,,,64,84,47,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/10/2018,,,,,,,,68,94,42,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/11/2018,,,,,,,,71,95,47,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/12/2018,,,,,,,,76,100,52,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/13/2018,,,,,,,,78,99,57,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/14/2018,,,,,,,,72,95,51,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/15/2018,,,,,,,,67,93,51,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/16/2018,,,,,,,,62,75,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/17/2018,,,,,,,,62,72,49,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/18/2018,,,,,,,,63,82,44,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/19/2018,,,,,,,,69,90,53,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/20/2018,,,,,,,,69,95,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/21/2018,,,,,,,,71,95,47,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/22/2018,,,,,,,,71,96,46,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/23/2018,,,,,,,,73,94,49,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/24/2018,,,,,,,,70,88,57,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/25/2018,,,,,,,,69,86,54,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/26/2018,,,,,,,,71,90,52,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/27/2018,,,,,,,,68,89,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/28/2018,,,,,,,,65,86,52,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/29/2018,,,,,,,,66,83,52,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",6/30/2018,,,,,,,,70,88,51,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/1/2018,,,,,,,,72,92,54,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/2/2018,,,,,,,,71,90,55,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/3/2018,,,,,,,,69,88,55,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/4/2018,,,,,,,,70,90,54,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/5/2018,,,,,,,,71,95,51,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/6/2018,,,,,,,,83,112,55,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/7/2018,,,,,,,,86,112,64,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/8/2018,,,,,,,,87,107,67,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/9/2018,,,,,,,,83,105,61,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/10/2018,,,,,,,,82,101,63,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/11/2018,,,,,,,,78,100,59,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/12/2018,,,,,,,,79,98,65,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/13/2018,,,,,,,,79,100,60,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/14/2018,,,,,,,,74,95,58,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/15/2018,,,,,,,,73,94,56,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/16/2018,,,,,,,,74,98,56,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/17/2018,,,,,,,,75,97,55,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/18/2018,,,,,,,,76,95,57,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/19/2018,,,,,,,,81,100,61,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/20/2018,,,,,,,,80,94,64,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/21/2018,,,,,,,,77,96,61,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/22/2018,,,,,,,,76,97,58,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/23/2018,,,,,,,,76,98,56,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/24/2018,,,,,,,,78,105,55,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/25/2018,,,,,,,,83,111,57,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/26/2018,,,,,,,,78,103,58,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/27/2018,,,,,,,,76,100,55,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/28/2018,,,,,,,,76,102,56,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/29/2018,,,,,,,,79,104,54,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/30/2018,,,,,,,,80,102,61,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",7/31/2018,,,,,,,,84,105,64,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/1/2018,,,,,,,,82,101,65,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/2/2018,,,,,,,,78,99,59,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/3/2018,,,,,,,,76,101,55,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/4/2018,,,,,,,,79,100,55,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/5/2018,,,,,,,,77,102,55,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/6/2018,,,,,,,,80,110,51,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/7/2018,,,,,,,,78,106,56,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/8/2018,,,,,,,,83,104,59,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/9/2018,,,,,,,,85,106,66,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/10/2018,,,,,,,,83,98,69,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/11/2018,,,,,,,,80,95,66,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/12/2018,,,,,,,,79,99,63,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/13/2018,,,,,,,,76,96,59,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/14/2018,,,,,,,,72,93,56,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/15/2018,,,,,,,,73,94,56,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/16/2018,,,,,,,,77,98,57,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/17/2018,,,,,,,,77,98,60,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/18/2018,,,,,,,,77,97,59,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/19/2018,,,,,,,,74,96,54,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/20/2018,,,,,,,,71,93,54,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/21/2018,,,,,,,,69,91,53,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/22/2018,,,,,,,,70,90,56,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/23/2018,,,,,,,,67,92,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/24/2018,,,,,,,,68,86,55,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/25/2018,,,,,,,,67,89,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/26/2018,,,,,,,,66,86,52,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/27/2018,,,,,,,,66,87,51,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/28/2018,,,,,,,,68,84,56,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/29/2018,,,,,,,,67,89,52,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/30/2018,,,,,,,,67,86,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",8/31/2018,,,,,,,,70,92,57,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/1/2018,,,,,,,,66,87,53,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/2/2018,,,,,,,,67,86,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/3/2018,,,,,,,,70,90,54,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/4/2018,,,,,,,,72,92,55,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/5/2018,,,,,,,,70,89,56,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/6/2018,,,,,,,,71,92,55,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/7/2018,,,,,,,,75,100,52,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/8/2018,,,,,,,,78,105,56,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/9/2018,,,,,,,,73,100,53,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/10/2018,,,,,,,,71,94,48,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/11/2018,,,,,,,,69,91,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/12/2018,,,,,,,,66,87,49,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/13/2018,,,,,,,,65,89,44,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/14/2018,,,,,,,,67,96,46,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/15/2018,,,,,,,,64,88,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/16/2018,,,,,,,,67,92,45,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/17/2018,,,,,,,,63,89,43,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/18/2018,,,,,,,,62,86,45,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/19/2018,,,,,,,,63,87,48,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/20/2018,,,,,,,,72,96,45,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/21/2018,,,,,,,,71,96,51,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/22/2018,,,,,,,,71,99,52,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/23/2018,,,,,,,,71,94,54,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/24/2018,,,,,,,,64,86,49,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/25/2018,,,,,,,,65,87,46,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/26/2018,,,,,,,,69,94,48,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/27/2018,,,,,,,,72,98,51,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/28/2018,,,,,,,,67,95,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/29/2018,,,,,,,,63,83,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",9/30/2018,,,,,,,,65,89,45,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/1/2018,,,,,,,,68,92,48,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/2/2018,,,,,,,,71,86,60,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/3/2018,,,,,,,,65,71,59,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/4/2018,,,,,,,,64,76,56,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/5/2018,,,,,,,,65,85,52,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/6/2018,,,,,,,,60,81,48,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/7/2018,,,,,,,,62,82,46,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/8/2018,,,,,,,,64,79,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/9/2018,,,,,,,,62,78,47,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/10/2018,,,,,,,,57,68,48,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/11/2018,,,,,,,,60,72,51,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/12/2018,,,,,,,,65,84,48,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/13/2018,,,,,,,,64,78,52,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/14/2018,,,,,,,,61,79,45,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/15/2018,,,,,,,,61,81,42,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/16/2018,,,,,,,,63,83,49,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/17/2018,,,,,,,,65,86,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/18/2018,,,,,,,,66,89,51,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/19/2018,,,,,,,,69,89,53,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/20/2018,,,,,,,,68,89,54,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/21/2018,,,,,,,,68,87,53,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/22/2018,,,,,,,,60,80,46,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/23/2018,,,,,,,,61,80,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/24/2018,,,,,,,,64,88,43,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/25/2018,,,,,,,,64,87,44,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/26/2018,,,,,,,,72,95,58,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/27/2018,,,,,,,,72,93,58,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/28/2018,,,,,,,,68,89,51,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/29/2018,,,,,,,,64,85,45,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/30/2018,,,,,,,,65,87,45,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",10/31/2018,,,,,,,,63,82,51,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/1/2018,,,,,,,,66,88,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/2/2018,,,,,,,,69,92,53,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/3/2018,,,,,,,,67,94,45,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/4/2018,,,,,,,,68,90,51,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/5/2018,,,,,,,,61,80,42,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/6/2018,,,,,,,,59,78,44,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/7/2018,,,,,,,,59,81,43,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/8/2018,,,,,,,,58,80,40,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/9/2018,,,,,,,,60,81,46,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/10/2018,,,,,,,,57,81,43,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/11/2018,,,,,,,,56,78,41,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/12/2018,,,,,,,,57,80,43,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/13/2018,,,,,,,,57,75,42,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/14/2018,,,,,,,,60,81,46,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/15/2018,,,,,,,,61,83,46,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/16/2018,,,,,,,,60,82,49,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/17/2018,,,,,,,,59,77,47,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/18/2018,,,,,,,,57,79,43,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/19/2018,,,,,,,,59,72,49,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/20/2018,,,,,,,,55,76,40,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/21/2018,,,,,,,,56,70,43,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/22/2018,,,,,,,,57,67,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/23/2018,,,,,,,,56,67,46,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/24/2018,,,,,,,,60,73,51,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/25/2018,,,,,,,,58,76,46,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/26/2018,,,,,,,,59,78,48,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/27/2018,,,,,,,,58,72,46,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/28/2018,,,,,,,,56,63,47,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/29/2018,,,,,,,,54,58,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",11/30/2018,,,,,,,,52,60,42,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/1/2018,,,,,,,,47,60,36,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/2/2018,,,,,,,,45,60,35,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/3/2018,,,,,,,,51,66,43,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/4/2018,,,,,,,,56,70,46,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/5/2018,,,,,,,,53,57,49,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/6/2018,,,,,,,,53,60,50,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/7/2018,,,,,,,,52,68,44,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/8/2018,,,,,,,,52,71,43,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/9/2018,,,,,,,,53,69,43,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/10/2018,,,,,,,,52,67,43,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/11/2018,,,,,,,,47,64,35,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/12/2018,,,,,,,,49,70,37,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/13/2018,,,,,,,,56,78,44,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/14/2018,,,,,,,,57,70,44,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/15/2018,,,,,,,,51,71,39,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/16/2018,,,,,,,,53,73,38,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/17/2018,,,,,,,,54,64,47,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/18/2018,,,,,,,,49,63,40,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/19/2018,,,,,,,,53,72,38,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/20/2018,,,,,,,,54,77,40,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/21/2018,,,,,,,,55,68,46,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/22/2018,,,,,,,,53,71,40,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/23/2018,,,,,,,,53,72,42,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/24/2018,,,,,,,,52,68,38,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/25/2018,,,,,,,,53,61,47,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/26/2018,,,,,,,,46,63,36,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/27/2018,,,,,,,,45,61,30,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/28/2018,,,,,,,,43,58,30,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/29/2018,,,,,,,,43,62,32,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/30/2018,,,,,,,,44,61,31,,,,,,,,,
USR0000CLOP,"LOS PRIETOS CALIFORNIA, CA US",12/31/2018,,,,,,,,45,59,33,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/1/2018,,,,,0,,,,65,40,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/2/2018,,,,,0,,,,63,45,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/3/2018,,,,,0,,,,73,42,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/4/2018,,,,,0.3,,,,66,56,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/5/2018,,,,,0,,,,60,54,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/6/2018,,,,,0,,,,65,56,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/7/2018,,,,,0,,,,63,50,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/8/2018,,,,,0.17,,,,65,57,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/9/2018,,,,,1.47,,,,62,52,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/10/2018,,,,,0,,,,69,49,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/11/2018,,,,,0,,,,63,47,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/12/2018,,,,,0,,,,65,46,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/13/2018,,,,,0,,,,75,45,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/14/2018,,,,,0,,,,79,48,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/15/2018,,,,,0,,,,61,45,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/16/2018,,,,,0,,,,65,48,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/17/2018,,,,,0,,,,65,48,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/18/2018,,,,,0,,,,70,47,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/19/2018,,,,,0,,,,65,47,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/20/2018,,,,,0,,,,64,44,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/21/2018,,,,,0,,,,61,41,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/22/2018,,,,,0,,,,64,39,,,,,,,,,
USW00053152,"SANTA BARBARA 11 W, CA US",1/23/2018,,,,,0,,,,65,42,,,,,,,,,
